txn_id,account_id,txn_date,txn_type,amount
113842,7200,2023-08-12,DEPOSIT,19.5
113843,428,2025-06-12,WITHDRAWAL,903.93
113844,5913,2024-04-09,WITHDRAWAL,930.36
113845,1260,2023-03-06,INTEREST,299.04
113846,2355,2024-02-11,FEE,701.34
113847,943,2023-09-14,DEPOSIT,771.34
113848,3681,2024-04-20,DEPOSIT,182.33
113849,7121,2023-05-14,DEPOSIT,560.19
113850,4769,2024-09-03,FEE,863.69
113851,984,2025-04-29,TRANSFER,333.49
113852,758,2024-12-03,FEE,433.01
113853,3191,2024-02-24,DEPOSIT,824.07
113854,1062,2023-03-04,DEPOSIT,122.79
113855,753,2023-07-11,FEE,160.59
113856,4260,2023-09-29,DEPOSIT,164.83
113857,5558,2023-05-18,TRANSFER,225.67
113858,336,2024-11-26,INTEREST,422.32
113859,1049,2023-02-11,INTEREST,52.29
113860,1606,2023-10-26,INTEREST,124.79
113861,2971,2023-03-27,DEPOSIT,249.34
113862,3046,2024-04-29,DEPOSIT,102.57
113863,4683,2023-03-17,TRANSFER,602.86
113864,29,2025-06-25,WITHDRAWAL,489.14
113865,2910,2024-11-20,FEE,471.36
113866,6835,2023-06-09,DEPOSIT,185.68
113867,740,2024-01-02,TRANSFER,243.59
113868,27,2023-08-18,DEPOSIT,607.51
113869,2887,2024-05-03,FEE,572.17
113870,4610,2023-12-06,FEE,440.43
113871,3593,2024-12-25,FEE,390.11
113872,5747,2024-02-24,WITHDRAWAL,121.71
113873,7768,2024-08-21,DEPOSIT,917.3
113874,1436,2024-11-16,INTEREST,1327.56
113875,1647,2024-05-28,WITHDRAWAL,271.08
113876,6062,2024-11-12,WITHDRAWAL,417.2
113877,403,2024-11-06,FEE,885.54
113878,5628,2023-07-21,WITHDRAWAL,141.54
113879,1295,2023-07-28,DEPOSIT,803.2
113880,7426,2024-03-20,INTEREST,677.48
113881,3889,2023-10-29,DEPOSIT,280.31
113882,5778,2023-11-21,WITHDRAWAL,249.84
113883,3146,2023-06-01,INTEREST,489.26
113884,4870,2024-05-31,WITHDRAWAL,290.07
113885,7647,2023-01-29,DEPOSIT,735.19
113886,21,2024-11-19,TRANSFER,112.4
113887,4887,2024-11-06,FEE,40.03
113888,913,2023-12-12,WITHDRAWAL,401.48
113889,5671,2024-06-17,FEE,240.36
113890,4415,2024-12-21,TRANSFER,308.52
113891,7730,2024-06-06,DEPOSIT,963.53
113892,4706,2024-06-17,INTEREST,449.48
113893,7367,2024-11-21,TRANSFER,301.94
113894,7686,2025-01-15,INTEREST,422.85
113895,2369,2023-07-26,INTEREST,325.9
113896,6802,2025-06-20,FEE,227.26
113897,4899,2023-01-03,FEE,190.23
113898,5483,2023-06-13,WITHDRAWAL,343.73
113899,1583,2023-03-07,FEE,48.05
113900,1603,2023-07-27,INTEREST,534.99
113901,4673,2025-01-15,INTEREST,191.88
113902,1155,2025-02-26,FEE,407.02
113903,210,2024-02-02,WITHDRAWAL,864.88
113904,3087,2023-12-26,DEPOSIT,328.21
113905,2427,2023-06-05,DEPOSIT,685.51
113906,4494,2023-08-04,INTEREST,729.13
113907,549,2023-12-10,WITHDRAWAL,268.23
113908,5622,2025-04-28,FEE,903.91
113909,5393,2025-03-02,TRANSFER,663.78
113910,988,2024-08-29,DEPOSIT,881.69
113911,7283,2023-11-07,INTEREST,220.22
113912,2320,2025-03-16,FEE,184.3
113913,6429,2024-11-05,FEE,240.02
113914,3987,2025-04-09,DEPOSIT,360.41
113915,1240,2025-04-08,FEE,748.79
113916,20,2025-02-19,INTEREST,227.9
113917,3932,2024-11-10,INTEREST,892.27
113918,7317,2024-10-15,DEPOSIT,850.95
113919,5783,2023-04-25,FEE,191.34
113920,5062,2024-01-24,INTEREST,742.08
113921,1396,2025-04-17,DEPOSIT,471.96
113922,5503,2025-04-10,FEE,729.01
113923,6984,2024-06-20,WITHDRAWAL,719.51
113924,5231,2024-08-10,WITHDRAWAL,517.43
113925,1419,2023-09-01,FEE,373.67
113926,4407,2025-03-20,FEE,821.39
113927,1725,2023-03-19,DEPOSIT,116.23
113928,7205,2025-03-13,WITHDRAWAL,390.82
113929,4490,2024-01-22,DEPOSIT,519.63
113930,785,2024-05-09,INTEREST,814.67
113931,5964,2024-06-13,TRANSFER,294.67
113932,7986,2023-07-05,WITHDRAWAL,461.65
113933,3955,2023-07-20,WITHDRAWAL,380.63
113934,1297,2024-06-04,DEPOSIT,329.28
113935,7526,2024-05-08,INTEREST,781.25
113936,6955,2024-05-29,FEE,202.59
113937,1946,2023-04-24,DEPOSIT,224.65
113938,5272,2023-03-30,INTEREST,98.08
113939,6594,2024-11-01,DEPOSIT,1190.81
113940,6434,2025-06-15,TRANSFER,518.0
113941,5344,2024-08-29,DEPOSIT,299.69
113942,3825,2023-06-19,DEPOSIT,421.46
113943,88,2024-05-13,FEE,591.64
113944,3313,2024-11-23,WITHDRAWAL,263.86
113945,5888,2023-04-27,FEE,412.92
113946,3294,2025-01-31,TRANSFER,156.6
113947,2510,2023-05-20,WITHDRAWAL,367.81
113948,314,2023-11-11,WITHDRAWAL,167.8
113949,7292,2024-07-22,FEE,323.5
113950,5974,2023-03-29,INTEREST,353.46
113951,382,2025-01-06,INTEREST,427.8
113952,5376,2024-01-29,FEE,1281.44
113953,3328,2024-04-02,TRANSFER,552.9
113954,1117,2023-10-17,TRANSFER,513.78
113955,3572,2023-04-23,INTEREST,294.21
113956,4594,2024-06-04,INTEREST,362.21
113957,2132,2024-08-21,TRANSFER,477.9
113958,6928,2023-02-04,TRANSFER,37.58
113959,3984,2023-10-22,DEPOSIT,371.71
113960,2248,2024-11-03,DEPOSIT,341.25
113961,2690,2023-08-28,DEPOSIT,289.25
113962,3288,2023-12-13,DEPOSIT,178.78
113963,5840,2025-05-06,WITHDRAWAL,568.7
113964,7616,2024-09-14,TRANSFER,115.87
113965,7810,2023-10-13,WITHDRAWAL,616.12
113966,1834,2024-06-01,DEPOSIT,292.09
113967,1787,2023-09-21,TRANSFER,816.33
113968,1776,2024-08-11,DEPOSIT,1048.7
113969,4,2023-11-29,WITHDRAWAL,271.08
113970,2570,2023-09-26,TRANSFER,154.18
113971,3699,2025-02-28,INTEREST,130.34
113972,2839,2024-01-27,WITHDRAWAL,123.29
113973,2254,2023-12-25,DEPOSIT,935.02
113974,5016,2025-02-20,WITHDRAWAL,286.95
113975,3146,2023-01-01,DEPOSIT,490.75
113976,6623,2023-03-12,DEPOSIT,88.55
113977,4924,2025-01-17,FEE,492.25
113978,5594,2025-06-30,FEE,452.62
113979,7055,2024-09-04,TRANSFER,172.76
113980,1819,2025-03-06,INTEREST,537.41
113981,604,2024-01-24,WITHDRAWAL,1031.7
113982,4565,2024-06-19,FEE,464.88
113983,6222,2024-01-10,FEE,1462.71
113984,1799,2023-08-05,TRANSFER,574.44
113985,3111,2023-03-14,WITHDRAWAL,832.27
113986,5318,2024-04-12,TRANSFER,677.0
113987,2851,2024-06-17,TRANSFER,407.6
113988,1424,2024-08-12,FEE,289.06
113989,4762,2023-02-09,FEE,469.17
113990,2372,2024-03-02,FEE,396.73
113991,957,2024-01-27,TRANSFER,99.1
113992,5258,2023-01-04,DEPOSIT,90.13
113993,4457,2024-02-21,WITHDRAWAL,702.12
113994,5018,2023-10-31,WITHDRAWAL,55.44
113995,6669,2023-06-18,DEPOSIT,332.81
113996,2347,2024-02-25,WITHDRAWAL,780.18
113997,117,2024-01-30,FEE,361.66
113998,882,2024-03-30,DEPOSIT,200.78
113999,1992,2024-08-23,TRANSFER,416.04
114000,1947,2023-05-19,DEPOSIT,1124.02
114001,1548,2023-04-27,INTEREST,815.93
114002,6075,2023-06-13,TRANSFER,236.59
114003,1706,2023-02-10,DEPOSIT,410.06
114004,3744,2023-04-03,INTEREST,104.8
114005,656,2025-02-17,TRANSFER,359.24
114006,7843,2023-04-01,INTEREST,248.13
114007,1147,2023-01-02,FEE,755.44
114008,7062,2024-09-10,FEE,82.39
114009,967,2023-03-16,DEPOSIT,132.6
114010,2528,2024-06-05,INTEREST,446.02
114011,6747,2024-05-11,WITHDRAWAL,871.2
114012,3410,2023-07-26,FEE,391.75
114013,3753,2023-08-12,TRANSFER,362.93
114014,1270,2024-09-19,INTEREST,614.89
114015,303,2025-05-03,TRANSFER,315.54
114016,1675,2024-06-27,TRANSFER,802.16
114017,3448,2023-10-23,INTEREST,815.26
114018,4455,2023-11-09,TRANSFER,308.2
114019,4852,2024-01-06,INTEREST,2021.53
114020,7943,2023-07-01,INTEREST,624.93
114021,5695,2024-09-25,TRANSFER,1015.39
114022,349,2023-04-26,FEE,398.98
114023,2176,2023-07-15,INTEREST,755.64
114024,7919,2023-01-25,FEE,771.62
114025,2500,2024-10-01,TRANSFER,929.93
114026,4974,2024-04-21,DEPOSIT,548.64
114027,1809,2024-04-03,FEE,1175.14
114028,6899,2023-10-02,WITHDRAWAL,369.27
114029,4338,2024-05-12,WITHDRAWAL,147.97
114030,4761,2024-05-18,INTEREST,272.49
114031,4474,2024-05-17,DEPOSIT,774.42
114032,3131,2024-10-23,FEE,449.86
114033,6886,2024-09-13,FEE,897.19
114034,6181,2025-04-02,FEE,164.69
114035,3658,2023-01-18,FEE,160.75
114036,5814,2024-05-14,FEE,1078.01
114037,484,2023-07-03,WITHDRAWAL,558.37
114038,2156,2023-04-19,FEE,640.9
114039,6255,2025-04-11,DEPOSIT,783.15
114040,4048,2023-10-13,DEPOSIT,244.52
114041,7930,2023-12-06,WITHDRAWAL,185.74
114042,2572,2024-09-28,INTEREST,496.14
114043,2449,2024-12-23,FEE,119.29
114044,5897,2023-05-14,INTEREST,860.29
114045,2539,2023-01-27,DEPOSIT,1395.43
114046,3048,2025-02-04,INTEREST,929.36
114047,2848,2025-04-05,DEPOSIT,783.51
114048,4335,2023-01-07,TRANSFER,316.22
114049,3666,2024-12-28,INTEREST,520.9
114050,6073,2024-09-25,TRANSFER,756.64
114051,4568,2023-11-26,TRANSFER,151.76
114052,1928,2024-01-13,DEPOSIT,443.92
114053,3691,2024-06-12,DEPOSIT,1708.43
114054,161,2025-01-02,FEE,1023.65
114055,6128,2024-08-18,TRANSFER,260.39
114056,3468,2023-01-27,WITHDRAWAL,608.68
114057,4258,2023-06-20,WITHDRAWAL,220.28
114058,5315,2024-03-24,TRANSFER,627.73
114059,6068,2023-08-23,FEE,727.12
114060,3713,2024-04-02,FEE,221.13
114061,2461,2023-04-08,FEE,356.3
114062,5253,2023-10-03,WITHDRAWAL,705.27
114063,3622,2024-12-15,TRANSFER,181.54
114064,2581,2024-10-05,WITHDRAWAL,589.79
114065,5179,2023-12-06,DEPOSIT,669.37
114066,7138,2024-01-25,WITHDRAWAL,535.99
114067,6008,2025-05-31,DEPOSIT,234.43
114068,4702,2023-02-16,INTEREST,155.78
114069,788,2024-08-08,FEE,439.6
114070,3935,2024-04-19,DEPOSIT,429.42
114071,6104,2024-05-26,TRANSFER,1590.91
114072,6187,2023-02-09,DEPOSIT,262.0
114073,232,2023-01-09,FEE,307.77
114074,6462,2025-03-05,TRANSFER,335.61
114075,6053,2023-12-18,TRANSFER,457.96
114076,4866,2025-02-13,DEPOSIT,828.74
114077,7103,2023-07-20,DEPOSIT,164.38
114078,3883,2025-05-26,DEPOSIT,731.8
114079,1822,2023-02-18,TRANSFER,1826.73
114080,3239,2024-06-05,TRANSFER,618.87
114081,4290,2024-03-11,INTEREST,473.43
114082,997,2023-02-05,INTEREST,638.18
114083,6659,2024-05-07,FEE,809.92
114084,6860,2023-06-09,INTEREST,89.85
114085,4707,2024-05-25,DEPOSIT,489.05
114086,7809,2024-07-04,INTEREST,288.99
114087,3713,2023-06-09,TRANSFER,122.75
114088,5917,2023-08-19,DEPOSIT,209.08
114089,1764,2023-06-24,DEPOSIT,874.7
114090,5897,2025-05-19,DEPOSIT,466.17
114091,7541,2023-12-05,WITHDRAWAL,332.81
114092,6796,2023-07-14,DEPOSIT,190.79
114093,5945,2025-06-10,INTEREST,345.98
114094,3990,2025-04-04,WITHDRAWAL,145.53
114095,7398,2023-06-17,DEPOSIT,169.38
114096,7507,2024-11-18,TRANSFER,364.14
114097,6507,2023-11-26,WITHDRAWAL,1062.42
114098,5581,2025-06-03,TRANSFER,358.99
114099,6772,2025-05-23,WITHDRAWAL,250.19
114100,5031,2023-02-05,INTEREST,688.0
114101,2900,2024-08-17,DEPOSIT,162.65
114102,2994,2024-06-03,WITHDRAWAL,126.26
114103,5860,2023-07-23,WITHDRAWAL,446.97
114104,2670,2025-05-15,TRANSFER,983.44
114105,4079,2023-03-14,INTEREST,834.82
114106,5052,2023-02-05,WITHDRAWAL,167.6
114107,2468,2024-09-16,INTEREST,1266.13
114108,4442,2025-05-27,TRANSFER,63.35
114109,2520,2025-02-10,INTEREST,817.86
114110,4030,2023-06-10,INTEREST,190.29
114111,7759,2025-04-10,TRANSFER,377.93
114112,7994,2023-08-10,DEPOSIT,514.28
114113,2618,2024-03-31,WITHDRAWAL,818.53
114114,5288,2024-04-16,FEE,442.25
114115,1580,2024-04-04,INTEREST,854.21
114116,2428,2024-09-09,TRANSFER,1835.31
114117,99,2025-02-28,TRANSFER,1250.77
114118,6612,2025-01-06,FEE,182.29
114119,4415,2023-05-19,WITHDRAWAL,1419.18
114120,7319,2023-01-28,WITHDRAWAL,980.67
114121,5909,2024-02-25,TRANSFER,404.73
114122,5776,2024-09-05,TRANSFER,798.71
114123,4962,2023-07-28,WITHDRAWAL,819.24
114124,5700,2024-11-24,DEPOSIT,232.23
114125,4616,2025-06-06,WITHDRAWAL,233.64
114126,3374,2023-05-23,FEE,26.89
114127,5522,2024-01-18,TRANSFER,297.77
114128,5527,2023-12-08,TRANSFER,67.94
114129,6482,2024-01-24,DEPOSIT,470.16
114130,1061,2024-07-20,DEPOSIT,169.4
114131,6720,2025-01-05,TRANSFER,1135.14
114132,80,2025-02-06,DEPOSIT,66.55
114133,5850,2023-03-31,WITHDRAWAL,219.02
114134,218,2023-03-05,DEPOSIT,64.33
114135,1106,2025-03-18,WITHDRAWAL,433.79
114136,6835,2024-12-19,FEE,979.91
114137,1315,2024-07-25,INTEREST,211.55
114138,6164,2023-12-07,WITHDRAWAL,703.6
114139,2171,2023-12-30,DEPOSIT,198.99
114140,3860,2024-01-28,INTEREST,844.83
114141,1099,2023-05-18,WITHDRAWAL,580.9
114142,575,2023-01-25,TRANSFER,1002.2
114143,7757,2023-05-16,DEPOSIT,354.22
114144,354,2024-07-23,DEPOSIT,1307.06
114145,4877,2025-06-14,INTEREST,333.78
114146,7668,2024-08-23,WITHDRAWAL,587.99
114147,4060,2023-12-05,FEE,360.54
114148,1351,2023-11-18,DEPOSIT,449.5
114149,4449,2023-03-18,FEE,841.1
114150,2134,2024-02-04,TRANSFER,728.27
114151,4251,2024-01-31,WITHDRAWAL,176.37
114152,4959,2023-11-16,INTEREST,474.39
114153,424,2023-09-30,DEPOSIT,197.35
114154,5062,2023-08-02,WITHDRAWAL,156.64
114155,1000,2024-09-08,FEE,234.66
114156,4923,2024-10-09,INTEREST,318.97
114157,5533,2023-02-24,TRANSFER,176.38
114158,3998,2025-02-10,INTEREST,96.02
114159,1751,2023-08-28,INTEREST,650.86
114160,2851,2024-09-06,TRANSFER,894.71
114161,3424,2023-05-05,INTEREST,900.88
114162,494,2023-11-14,FEE,315.88
114163,1207,2024-09-05,DEPOSIT,339.4
114164,1349,2023-08-29,WITHDRAWAL,608.57
114165,1795,2023-07-21,INTEREST,683.3
114166,170,2024-07-20,DEPOSIT,1052.35
114167,7463,2025-05-05,WITHDRAWAL,428.73
114168,3884,2023-02-24,DEPOSIT,1366.39
114169,2419,2025-05-24,INTEREST,342.26
114170,6351,2024-01-27,FEE,419.4
114171,1218,2023-03-08,TRANSFER,508.82
114172,5815,2024-11-15,INTEREST,758.01
114173,3103,2024-06-18,INTEREST,328.46
114174,1697,2024-02-07,INTEREST,299.02
114175,5089,2024-03-11,TRANSFER,369.36
114176,4750,2024-08-22,DEPOSIT,205.29
114177,4085,2023-11-20,WITHDRAWAL,223.87
114178,2270,2024-12-15,FEE,806.99
114179,7266,2023-07-12,TRANSFER,162.61
114180,4335,2023-09-23,FEE,267.45
114181,6577,2023-03-27,TRANSFER,421.51
114182,5149,2023-03-22,WITHDRAWAL,430.46
114183,4104,2024-03-13,FEE,497.69
114184,2893,2023-02-12,DEPOSIT,370.59
114185,1585,2023-04-26,TRANSFER,29.26
114186,2192,2023-09-23,TRANSFER,853.79
114187,3161,2023-10-11,DEPOSIT,174.75
114188,7659,2023-03-20,INTEREST,789.11
114189,1468,2025-03-16,DEPOSIT,209.29
114190,3240,2023-06-02,WITHDRAWAL,1065.09
114191,5537,2023-12-26,FEE,261.54
114192,7655,2023-09-19,WITHDRAWAL,246.29
114193,6147,2024-04-23,INTEREST,71.23
114194,6157,2023-05-10,DEPOSIT,479.92
114195,2790,2023-12-28,DEPOSIT,286.58
114196,6062,2024-10-24,TRANSFER,473.88
114197,5325,2025-04-30,TRANSFER,526.86
114198,4122,2024-03-25,FEE,327.11
114199,4258,2024-10-17,DEPOSIT,1104.81
114200,4747,2024-02-10,WITHDRAWAL,200.26
114201,6433,2023-06-09,INTEREST,122.48
114202,4821,2024-05-27,TRANSFER,506.68
114203,7511,2023-04-24,FEE,471.42
114204,7080,2024-11-18,INTEREST,322.38
114205,213,2024-06-27,DEPOSIT,683.38
114206,7463,2024-05-11,TRANSFER,762.11
114207,5294,2024-10-22,WITHDRAWAL,252.98
114208,7890,2024-01-28,DEPOSIT,345.94
114209,6603,2024-11-02,DEPOSIT,349.76
114210,4561,2024-12-18,TRANSFER,62.48
114211,881,2023-08-25,DEPOSIT,227.78
114212,4650,2024-05-12,FEE,296.53
114213,2177,2024-02-22,DEPOSIT,102.66
114214,5443,2024-07-20,TRANSFER,1098.12
114215,6085,2023-09-17,TRANSFER,113.17
114216,1944,2024-12-11,INTEREST,345.08
114217,7079,2024-06-24,WITHDRAWAL,325.99
114218,3552,2025-04-04,DEPOSIT,363.25
114219,4818,2024-06-22,TRANSFER,675.51
114220,6633,2025-05-24,WITHDRAWAL,64.2
114221,6254,2023-04-13,WITHDRAWAL,978.02
114222,4534,2024-10-02,WITHDRAWAL,627.11
114223,5229,2025-01-09,FEE,794.44
114224,3048,2023-08-04,FEE,287.98
114225,20,2023-04-02,FEE,702.3
114226,2946,2024-12-02,DEPOSIT,176.93
114227,648,2023-10-26,DEPOSIT,1043.28
114228,6978,2023-08-04,DEPOSIT,200.96
114229,4212,2023-09-20,FEE,609.09
114230,683,2024-11-18,FEE,1213.71
114231,2898,2024-09-11,TRANSFER,270.18
114232,2301,2023-07-05,INTEREST,698.36
114233,245,2024-07-10,FEE,913.65
114234,4216,2023-08-18,DEPOSIT,128.79
114235,202,2023-09-15,INTEREST,469.41
114236,6595,2025-05-03,WITHDRAWAL,853.55
114237,6956,2025-06-01,DEPOSIT,263.27
114238,7554,2024-03-13,INTEREST,870.31
114239,6256,2024-02-06,INTEREST,1004.55
114240,3874,2025-03-27,TRANSFER,727.13
114241,3846,2024-05-02,FEE,124.27
114242,5935,2023-10-13,TRANSFER,325.06
114243,1587,2023-07-28,FEE,899.6
114244,2283,2024-05-20,DEPOSIT,511.52
114245,533,2023-04-11,FEE,1545.61
114246,7888,2023-12-21,TRANSFER,915.64
114247,5998,2025-05-19,DEPOSIT,143.38
114248,3920,2023-08-09,INTEREST,211.73
114249,763,2024-08-14,FEE,417.42
114250,4285,2024-08-19,INTEREST,401.93
114251,4930,2024-05-31,DEPOSIT,751.66
114252,4112,2025-03-09,WITHDRAWAL,164.24
114253,6048,2023-05-02,DEPOSIT,409.56
114254,3622,2023-01-13,FEE,294.89
114255,5392,2024-06-11,FEE,485.43
114256,3315,2024-04-12,TRANSFER,381.5
114257,439,2024-04-24,FEE,251.53
114258,5512,2025-02-13,WITHDRAWAL,1402.63
114259,623,2024-01-23,DEPOSIT,764.43
114260,2751,2023-11-08,FEE,138.93
114261,7963,2023-12-01,FEE,287.68
114262,3588,2023-01-06,INTEREST,1725.2
114263,437,2024-11-21,WITHDRAWAL,240.05
114264,2720,2023-01-26,WITHDRAWAL,457.75
114265,853,2023-02-09,DEPOSIT,391.34
114266,782,2025-01-18,DEPOSIT,276.49
114267,1267,2024-08-18,DEPOSIT,955.48
114268,114,2024-08-30,DEPOSIT,82.86
114269,627,2024-01-18,WITHDRAWAL,469.19
114270,2885,2023-05-29,DEPOSIT,999.86
114271,1496,2024-02-12,INTEREST,281.56
114272,7774,2024-03-20,TRANSFER,544.99
114273,228,2025-02-11,DEPOSIT,161.77
114274,853,2025-01-18,TRANSFER,650.73
114275,2014,2023-06-01,DEPOSIT,98.51
114276,792,2025-06-06,DEPOSIT,1555.59
114277,2135,2023-10-14,FEE,581.71
114278,4896,2023-08-25,FEE,215.69
114279,3290,2024-05-09,WITHDRAWAL,24.09
114280,2106,2023-07-21,WITHDRAWAL,387.44
114281,2744,2024-11-26,TRANSFER,702.09
114282,4372,2023-08-26,FEE,276.31
114283,738,2024-03-30,FEE,279.2
114284,642,2024-04-09,WITHDRAWAL,223.4
114285,6729,2023-06-04,TRANSFER,864.84
114286,7469,2024-05-07,WITHDRAWAL,139.93
114287,6159,2023-08-05,DEPOSIT,1500.98
114288,130,2025-02-05,INTEREST,400.96
114289,705,2023-02-10,WITHDRAWAL,662.8
114290,431,2023-04-13,INTEREST,376.9
114291,4693,2024-03-09,TRANSFER,587.34
114292,2377,2024-11-06,DEPOSIT,215.68
114293,1008,2025-01-26,WITHDRAWAL,232.74
114294,1321,2024-09-14,FEE,21.55
114295,5979,2025-01-09,DEPOSIT,486.12
114296,3238,2023-04-03,WITHDRAWAL,343.74
114297,2288,2024-03-17,TRANSFER,1433.93
114298,1076,2023-03-03,FEE,407.48
114299,121,2025-03-22,FEE,637.31
114300,2098,2023-03-29,INTEREST,483.88
114301,7444,2024-01-24,FEE,354.62
114302,3670,2024-05-09,FEE,198.59
114303,1553,2023-10-10,WITHDRAWAL,890.15
114304,6206,2025-05-24,FEE,527.35
114305,818,2023-04-22,TRANSFER,496.35
114306,4159,2025-05-09,DEPOSIT,520.45
114307,6991,2024-07-08,TRANSFER,278.94
114308,1393,2023-12-20,TRANSFER,474.1
114309,2441,2024-08-05,FEE,632.03
114310,2465,2025-04-20,TRANSFER,589.09
114311,4769,2025-06-03,INTEREST,215.83
114312,1668,2024-03-31,TRANSFER,122.81
114313,1147,2024-11-22,WITHDRAWAL,227.11
114314,6849,2024-07-24,WITHDRAWAL,78.09
114315,3977,2025-04-02,INTEREST,357.37
114316,2248,2024-03-27,FEE,599.93
114317,1744,2025-06-26,FEE,117.23
114318,2909,2023-12-19,TRANSFER,322.78
114319,616,2025-02-14,DEPOSIT,575.15
114320,1143,2023-11-20,WITHDRAWAL,544.34
114321,330,2024-02-22,WITHDRAWAL,95.68
114322,2937,2023-04-08,DEPOSIT,652.12
114323,5783,2023-07-10,TRANSFER,187.86
114324,202,2025-01-18,INTEREST,92.02
114325,2923,2024-07-12,TRANSFER,169.12
114326,2526,2023-10-24,WITHDRAWAL,54.54
114327,2808,2023-12-03,DEPOSIT,691.89
114328,3967,2024-08-24,TRANSFER,1252.82
114329,5633,2023-10-22,WITHDRAWAL,375.22
114330,4976,2024-04-09,INTEREST,128.6
114331,6032,2025-04-12,DEPOSIT,415.31
114332,4934,2024-09-02,INTEREST,373.48
114333,403,2025-01-22,TRANSFER,1316.67
114334,930,2023-02-28,WITHDRAWAL,691.17
114335,369,2023-10-07,WITHDRAWAL,1049.85
114336,593,2023-03-09,WITHDRAWAL,467.8
114337,2108,2024-06-20,INTEREST,827.77
114338,6463,2023-06-28,WITHDRAWAL,654.09
114339,3004,2024-10-09,FEE,115.96
114340,1073,2025-03-18,WITHDRAWAL,556.23
114341,7499,2025-02-09,FEE,651.46
114342,7773,2025-04-29,TRANSFER,149.19
114343,7651,2025-02-28,INTEREST,674.4
114344,6204,2024-03-28,DEPOSIT,873.34
114345,4636,2023-01-15,FEE,400.1
114346,589,2024-05-13,TRANSFER,351.15
114347,644,2023-08-30,INTEREST,67.64
114348,6324,2024-06-18,INTEREST,813.97
114349,4688,2023-07-21,INTEREST,190.45
114350,1334,2024-09-06,WITHDRAWAL,407.09
114351,3234,2025-01-07,WITHDRAWAL,244.02
114352,6101,2023-11-29,DEPOSIT,443.62
114353,4624,2024-05-24,WITHDRAWAL,1120.08
114354,6484,2023-03-10,WITHDRAWAL,706.84
114355,2814,2023-11-28,INTEREST,1249.36
114356,3942,2023-12-31,TRANSFER,521.84
114357,4387,2023-10-04,WITHDRAWAL,406.61
114358,5156,2025-01-08,WITHDRAWAL,349.85
114359,3665,2025-06-27,INTEREST,572.67
114360,2725,2023-09-06,WITHDRAWAL,1588.44
114361,6231,2024-12-20,TRANSFER,594.32
114362,5806,2023-10-21,DEPOSIT,747.15
114363,6070,2025-01-26,DEPOSIT,630.85
114364,5155,2024-08-30,WITHDRAWAL,1013.85
114365,3255,2024-03-06,DEPOSIT,251.09
114366,4742,2025-03-06,FEE,348.46
114367,6465,2024-11-22,DEPOSIT,458.05
114368,4223,2024-05-31,INTEREST,386.64
114369,4968,2025-03-23,INTEREST,141.01
114370,961,2024-06-10,FEE,873.28
114371,7914,2025-04-05,DEPOSIT,541.49
114372,1530,2023-05-23,DEPOSIT,954.87
114373,4099,2023-08-23,TRANSFER,476.08
114374,3062,2023-08-17,TRANSFER,675.86
114375,1581,2025-04-09,TRANSFER,369.65
114376,5299,2023-02-26,TRANSFER,216.27
114377,4175,2024-01-19,INTEREST,1207.32
114378,1022,2025-06-28,DEPOSIT,617.38
114379,4809,2024-06-22,TRANSFER,740.7
114380,5218,2024-02-22,INTEREST,227.87
114381,2073,2023-06-21,TRANSFER,71.45
114382,3153,2025-04-27,TRANSFER,323.81
114383,5687,2024-03-29,FEE,480.7
114384,7368,2023-12-21,DEPOSIT,617.46
114385,4162,2024-09-02,TRANSFER,199.67
114386,1798,2024-12-07,TRANSFER,929.52
114387,4247,2025-03-11,FEE,343.74
114388,7218,2023-12-10,DEPOSIT,1633.78
114389,589,2023-07-12,TRANSFER,511.53
114390,2913,2024-03-14,DEPOSIT,891.44
114391,4490,2023-11-10,DEPOSIT,2354.64
114392,5411,2024-04-16,TRANSFER,31.17
114393,3305,2023-02-12,INTEREST,70.6
114394,1022,2024-09-19,FEE,258.82
114395,5462,2024-10-12,DEPOSIT,494.26
114396,4941,2025-05-25,WITHDRAWAL,389.02
114397,453,2024-11-17,TRANSFER,162.52
114398,7238,2023-11-02,FEE,439.42
114399,4969,2024-03-22,WITHDRAWAL,518.82
114400,6540,2023-07-28,DEPOSIT,308.42
114401,6743,2023-10-15,WITHDRAWAL,264.82
114402,3249,2023-10-09,WITHDRAWAL,771.5
114403,5227,2023-06-08,WITHDRAWAL,178.84
114404,47,2025-05-23,FEE,288.3
114405,3677,2024-01-27,FEE,331.5
114406,2655,2023-03-14,DEPOSIT,1070.15
114407,7938,2024-08-16,TRANSFER,731.19
114408,7126,2024-04-19,INTEREST,664.36
114409,4242,2023-05-13,WITHDRAWAL,645.52
114410,4632,2024-12-14,DEPOSIT,889.89
114411,270,2023-07-28,DEPOSIT,228.29
114412,38,2023-02-10,INTEREST,141.29
114413,2089,2023-02-14,DEPOSIT,548.65
114414,2594,2024-08-04,TRANSFER,209.69
114415,4081,2023-01-06,DEPOSIT,411.61
114416,68,2023-08-20,FEE,1171.73
114417,5322,2024-09-13,WITHDRAWAL,646.27
114418,5960,2024-05-31,DEPOSIT,334.8
114419,3750,2025-04-14,WITHDRAWAL,178.7
114420,6747,2023-01-31,DEPOSIT,249.15
114421,6847,2025-01-25,INTEREST,619.2
114422,3870,2024-02-07,INTEREST,1017.4
114423,5443,2024-04-28,DEPOSIT,166.34
